channel,laser,autolevel,t_ms,tp,tp_err,tp_rms_err,pd_flux_ph_s,pd_flux_err_ph_s,laser_flux_ph_s,laser_flux_err_ph_s,pd_route_tx,laser_route_tx,atten_tx,pd_raw,pd_mv,pd_net_mv,pd_mean_net_mv,pd_mean_net_err_mv,laser_current_ma,atten_db,wavelength_nm,pd_ontime_s,laser_current_ontime_s,flags
yj_m,,False,1789176916957,4.743381064136178e-05,1.4634137534524336e-06,1.4634137534524338e-06,530828070.93081313,16376949.041521791,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1907.8587500000008,58.860688117685974,250.0,43.04217381424828,1028.01,391,21,()
yj_m,,False,1789176917065,0.00014966848345789957,2.191372380709446e-06,2.1913723807094456e-06,556512397.0360872,8148181.021225705,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,23378,1461.125,1462.82375,2000.1712500000008,29.285524464955387,250.0,47.82738761665105,1028.01,391,21,()
yj_m,,False,1789176917173,0.0003994349346338365,2.2610643713110175e-05,2.2610643713110175e-05,489778361.9232911,27724675.734710146,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,9225,576.5625,578.26125,1760.3212500000006,99.64575742693462,250.0,52.645296980749606,1028.01,391,21,()
yj_m,,False,1789176917281,0.0003047169235949255,3.417196060582684e-05,3.417196060582684e-05,373637212.8427864,41900909.10443696,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2193,137.0625,138.76125,1342.8962499999998,150.59681363059278,250.0,52.645296980749606,1028.01,391,21,()
yj_m,,False,1789176917387,0.0002176361442899602,3.555035319204455e-05,3.555035319204455e-05,266860669.91950104,43591063.88166943,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2126,132.875,134.57375,959.1287499999997,156.6714294189834,250.0,52.645296980749606,1028.01,391,21,()
yj_m,,False,1789176917493,0.00013080212988169433,2.7410106678962397e-05,2.7410106678962397e-05,160386704.70388767,33609672.027489275,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1997,124.8125,126.51125,576.4487499999997,120.79712881392298,250.0,52.645296980749606,1028.01,391,21,()
yj_m,,False,1789176917600,1.704157165518452e-05,2.766312507082912e-06,2.7663125070829125e-06,63365684.42451479,10285981.181206154,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,1871,116.9375,118.63625,227.74374999999986,36.969030602485375,250.0,47.82738761665105,1028.01,391,22,()
yj_m,,False,1789176917707,4.783605203575948e-06,6.950364486796538e-07,6.950364486796538e-07,53532952.2965756,7778098.623969876,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,9317,582.3125,584.01125,192.4037499999999,27.955404641813,250.0,43.04217381424828,1028.01,391,22,()
yj_m,,False,1789176917815,3.241480563546561e-06,6.598406872083526e-07,6.598406872083526e-07,109827013.12327676,22356552.937036533,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,21851,1365.6875,1367.38625,394.7312499999999,80.35209039712346,250.0,38.231174960409206,1028.01,391,22,()
yj_m,,False,1789176917923,6.1846958493409425e-06,1.1617733141319696e-06,1.1617733141319696e-06,209548278.60077226,39362905.47361531,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,753.1412499999999,141.47492897572874,250.0,38.231174960409206,1028.01,392,22,()
yj_m,,False,1789176918029,9.3428772860348e-06,1.2828781974347604e-06,1.2828781974347604e-06,316552972.07145184,43466150.070348635,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1137.7287499999998,156.22247443529852,250.0,38.231174960409206,1028.01,392,22,()
yj_m,,False,1789176918136,1.3097055506871799e-05,9.897358862779142e-07,9.897358862779142e-07,443751075.72932756,33533977.46488171,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1594.8937500000002,120.5250736203364,250.0,38.231174960409206,1028.01,392,22,()
yj_m,,False,1789176918242,4.6990391015674784e-05,1.6384499252494836e-06,1.6384499252494834e-06,525865796.52498996,18335765.172079984,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1890.0237500000012,65.90090452480527,250.0,43.04217381424828,1028.01,392,22,()
yj_m,,False,1789176918350,0.00015036962026806052,1.894823852209007e-06,1.894823852209007e-06,559119434.3886281,7045524.479110572,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,24338,1521.125,1522.82375,2009.5412500000011,25.322446686438106,250.0,47.82738761665105,1028.01,392,22,()
yj_m,,False,1789176918458,0.0003919718565166423,2.3802547705011312e-05,2.3802547705011312e-05,480627299.11378556,29186162.28509992,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,9340,583.75,585.44875,1727.4312500000005,104.89851261427638,250.0,52.645296980749606,1028.01,392,22,()
yj_m,,False,1789176918565,0.0003113500774733349,3.385280527655608e-05,3.385280527655608e-05,381770640.7412015,41509567.8350194,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2224,139.0,140.69875,1372.12875,149.1902869113385,250.0,52.645296980749606,1028.01,392,23,()
yj_m,,False,1789176918672,0.0002245211685456903,3.583872790163605e-05,3.583872790163605e-05,275302935.75402266,43944662.62989436,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2121,132.5625,134.26125,989.4712499999998,157.94230506165061,250.0,52.645296980749606,1028.01,392,23,()
yj_m,,False,1789176918778,0.00012034894194725104,2.5577173456263963e-05,2.5577173456263963e-05,147569234.7745205,31362169.48455078,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2101,131.3125,133.01125,530.3812499999999,112.71933936191917,250.0,52.645296980749606,1028.01,392,23,()
yj_m,,False,1789176918884,1.815949950404297e-05,2.9078278929969805e-06,2.907827892996981e-06,67522476.10508671,10812177.91155973,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,2127,132.9375,134.63625,242.68374999999986,38.86024376773132,250.0,47.82738761665105,1028.01,393,23,()
yj_m,,False,1789176918992,4.8067893247395674e-06,6.101298154735148e-07,6.101298154735148e-07,53792403.98614276,6827915.121851165,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,8688,543.0,544.69875,193.33624999999992,24.540332968146547,250.0,43.04217381424828,1028.01,393,23,()
yj_m,,False,1789176919100,3.071577033335109e-06,6.031113156856968e-07,6.03111315685697e-07,104070385.28719684,20434462.92028285,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,21154,1322.125,1323.82375,374.0412499999997,73.44387197845373,250.0,38.231174960409206,1028.01,393,23,()
yj_m,,False,1789176919208,5.988350107081117e-06,1.1442311803993877e-06,1.1442311803993875e-06,202895742.5176079,38768547.39745562,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,729.2312499999997,139.33873588736014,250.0,38.231174960409206,1028.01,393,23,()
yj_m,,False,1789176919314,9.760943439880372e-06,1.2807738464972542e-06,1.280773846497254e-06,330717782.2761316,43394850.99157932,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1188.6387499999996,155.96621712950372,250.0,38.231174960409206,1028.01,393,23,()
yj_m,,False,1789176919420,1.2879030435479146e-05,1.0344591050208753e-06,1.0344591050208753e-06,436364006.17650396,35049278.09232841,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1568.3437500000002,125.97124295325301,250.0,38.231174960409206,1028.01,393,23,()
yj_m,,False,1789176919526,4.65635669941451e-05,1.8139895030415339e-06,1.813989503041534e-06,521089242.2293929,20300214.879818846,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1872.8562500000005,72.96136867334313,250.0,43.04217381424828,1028.01,393,24,()
yj_m,,False,1789176919634,0.00014888765500389438,2.473041019402981e-06,2.473041019402981e-06,553609042.204309,9195509.661615944,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,23105,1444.0625,1445.76125,1989.7362500000008,33.0497472333375,250.0,47.82738761665105,1028.01,393,24,()
yj_m,,False,1789176919742,0.0003929367923540813,2.3952051936440073e-05,2.3952051936440077e-05,481810482.28792435,29369481.09680302,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,8897,556.0625,557.76125,1731.6837500000006,105.55738206391584,250.0,52.645296980749606,1028.01,393,24,()
yj_m,,False,1789176919849,0.00031249200330564785,3.399140160452873e-05,3.399140160452873e-05,383170845.16773933,41679511.61458705,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2132,133.25,134.94875,1377.1612499999997,149.80108491659033,250.0,52.645296980749606,1028.01,393,24,()
yj_m,,False,1789176919956,0.0002082500018053832,3.548677961170981e-05,3.548677961170981e-05,255351587.73296437,43513111.35088618,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2100,131.25,132.94875,917.7637499999997,156.39125882122536,250.0,52.645296980749606,1028.01,394,24,()
yj_m,,False,1789176920062,0.00012134110701467063,2.611760439968672e-05,2.6117604399686716e-05,148785805.83364365,32024834.062061757,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2070,129.375,131.07375,534.7537499999997,115.10103407957503,250.0,52.645296980749606,1028.01,394,24,()
yj_m,,False,1789176920168,1.7910696954012555e-05,2.901504242349483e-06,2.901504242349483e-06,66597353.45864081,10788664.678188538,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,1905,119.0625,120.76125,239.35874999999984,38.77573443131027,250.0,47.82738761665105,1028.01,394,24,()
yj_m,,False,1789176920276,4.906735884608464e-06,7.173444533856445e-07,7.173444533856445e-07,54910898.13312395,8027745.762672889,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,9295,580.9375,582.63625,197.35624999999993,28.85266592860182,250.0,43.04217381424828,1028.01,394,24,()
yj_m,,False,1789176920384,3.0828272912563142e-06,6.340571136341274e-07,6.340571136341274e-07,104451563.64077011,21482960.509814583,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,22144,1384.0,1385.69875,375.41124999999994,77.21229608804224,250.0,38.231174960409206,1028.01,394,24,()
yj_m,,False,1789176920492,5.968970100735102e-06,1.1454539216771066e-06,1.1454539216771064e-06,202239114.11291245,38809976.00383525,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,726.8712499999997,139.48763518924355,250.0,38.231174960409206,1028.01,394,24,()
yj_m,,False,1789176920598,9.749015702923771e-06,1.2821321780627685e-06,1.2821321780627685e-06,330313649.7516316,43440873.6333157,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1187.1862499999997,156.1316279367749,250.0,38.231174960409206,1028.01,394,25,()
yj_m,,False,1789176920705,1.2900073344912058e-05,1.0227609190274659e-06,1.0227609190274659e-06,437076976.63711095,34652923.1546912,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1570.9062500000007,124.54669651856489,250.0,38.231174960409206,1028.01,394,25,()
yj_m,,False,1789176920811,4.660390612185337e-05,1.7544864072057227e-06,1.7544864072057227e-06,521540674.25762093,19634320.380729362,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1874.478750000001,70.56806523624904,250.0,43.04217381424828,1028.01,394,25,()
yj_m,,False,1789176920919,0.00014725378923549916,3.2164147023056565e-06,3.216414702305656e-06,547533838.2990018,11959596.399236167,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,21293,1330.8125,1332.51125,1967.9012500000008,42.98420126264417,250.0,47.82738761665105,1028.01,395,25,()
yj_m,,False,1789176921026,0.00039023939675912405,2.3730779448630125e-05,2.3730779448630125e-05,478502994.931646,29098161.622161683,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,8945,559.0625,560.76125,1719.7962500000006,104.58222784339358,250.0,52.645296980749606,1028.01,395,25,()
yj_m,,False,1789176921134,0.000294127589510579,3.424539891568991e-05,3.424539891568991e-05,360652803.48849666,41990957.55034999,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2070,129.375,131.07375,1296.2287499999998,150.92045837522323,250.0,52.645296980749606,1028.01,395,25,()
yj_m,,False,1789176921240,0.00020692427867070073,3.459562492575912e-05,3.4595624925759114e-05,253726015.08278087,42420397.007546864,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1800,112.5,114.19875,911.9212499999998,152.4639144787628,250.0,52.645296980749606,1028.01,395,25,()
yj_m,,False,1789176921346,0.00011947363565849826,2.4786876141969304e-05,2.4786876141969304e-05,146495953.38845572,30393124.239716493,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1811,113.1875,114.88625,526.5237499999996,109.23647635834607,250.0,52.645296980749606,1028.01,395,25,()
yj_m,,False,1789176921453,1.8427009012722272e-05,3.252908903204369e-06,3.252908903204369e-06,68517156.8452503,12095292.804724047,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,1775,110.9375,112.63625,246.2587499999997,43.471910162626855,250.0,47.82738761665105,1028.01,395,25,()
yj_m,,False,1789176921561,4.402030619598861e-06,5.706508604322246e-07,5.706508604322246e-07,49262780.92324379,6386109.21877117,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,7756,484.75,486.44875,177.05624999999998,22.952430398271556,250.0,43.04217381424828,1028.01,395,26,()
yj_m,,False,1789176921668,2.678392836789716e-06,5.54839694862873e-07,5.54839694862873e-07,90748619.17837603,18798936.2436121,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,20246,1265.375,1267.07375,326.16124999999977,67.56559603220784,250.0,38.231174960409206,1028.01,395,26,()
yj_m,,False,1789176921776,6.081328972272956e-06,1.1762714198244015e-06,1.1762714198244015e-06,206046028.5820842,39854126.57240951,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,740.5537499999998,143.24043559235466,250.0,38.231174960409206,1028.01,395,26,()
yj_m,,False,1789176921883,9.253018930339354e-06,1.3026667454732208e-06,1.302666745473221e-06,313508414.30942655,44136620.57989034,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1126.7862499999999,158.63222459414578,250.0,38.231174960409206,1028.01,396,26,()
yj_m,,False,1789176921989,1.2428588995608507e-05,1.0963304396433679e-06,1.0963304396433677e-06,421102264.83389544,37145586.78409006,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1513.49125,133.505623856029,250.0,38.231174960409206,1028.01,396,26,()
yj_m,,False,1789176922095,4.704564754037841e-05,1.6367787838805773e-06,1.636778783880577e-06,526484167.9781405,18317063.559514713,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1892.2462500000008,65.83368872156184,250.0,43.04217381424828,1028.01,396,26,()
yj_m,,False,1789176922203,0.00014908314272177542,2.491509143650586e-06,2.491509143650586e-06,554335924.2836593,9264179.69725966,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,22185,1386.5625,1388.26125,1992.3487500000008,33.29655544778619,250.0,47.82738761665105,1028.01,396,26,()
yj_m,,False,1789176922311,0.00039708130806738473,2.2842389775781132e-05,2.2842389775781135e-05,486892396.6149421,28008837.677283358,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,9454,590.875,592.57375,1749.9487500000005,100.66706899322887,250.0,52.645296980749606,1028.01,396,26,()
yj_m,,False,1789176922418,0.0003016309441971196,3.4262153452982626e-05,3.426215345298262e-05,369853252.54454166,42011501.596747756,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1920,120.0,121.69875,1329.29625,150.99429610315582,250.0,52.645296980749606,1028.01,396,26,()
yj_m,,False,1789176922525,0.00021423475964487833,3.5400910514102184e-05,3.5400910514102184e-05,262689966.6201855,43407820.54550221,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2204,137.75,139.44875,944.1387499999997,156.01283123732964,250.0,52.645296980749606,1028.01,396,27,()
yj_m,,False,1789176922631,0.00012755447693087825,2.6756112817199236e-05,2.675611281719924e-05,156404503.8385473,32807759.088612564,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2247,140.4375,142.13625,562.1362499999998,117.91495904755892,250.0,52.645296980749606,1028.01,396,27,()
yj_m,,False,1789176922737,1.7273537942430922e-05,2.7143855801357646e-06,2.714385580135764e-06,64228204.78661473,10092901.26271948,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,2150,134.375,136.07375,230.84374999999991,36.27507858278877,250.0,47.82738761665105,1028.01,396,27,()
yj_m,,False,1789176922845,4.872239404056699e-06,6.770203517831244e-07,6.770203517831244e-07,54524850.712990515,7576481.890420999,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,9295,580.9375,582.63625,195.96874999999991,27.230770301030784,250.0,43.04217381424828,1028.01,396,27,()
yj_m,,False,1789176922953,2.9502672266628705e-06,5.959938742955367e-07,5.959938742955367e-07,99960197.52941585,20193311.596485917,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,21654,1353.375,1355.07375,359.2687499999998,72.57714565334946,250.0,38.231174960409206,1028.01,397,27,()
yj_m,,False,1789176923061,6.325406192026933e-06,1.1608299878275336e-06,1.1608299878275336e-06,214315790.34418583,39330943.9336999,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,770.2762499999997,141.36005542828394,250.0,38.231174960409206,1028.01,397,27,()
yj_m,,False,1789176923167,9.461025523875168e-06,1.2740595872078823e-06,1.2740595872078825e-06,320556040.3649075,43167360.18031865,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1152.1162499999998,155.148588299048,250.0,38.231174960409206,1028.01,397,27,()
yj_m,,False,1789176923273,1.2599929602561724e-05,1.05325693182057e-06,1.0532569318205702e-06,426907583.335578,35686181.23894495,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1534.356250000001,128.26034804719458,250.0,38.231174960409206,1028.01,397,27,()
yj_m,,False,1789176923380,4.721868934552456e-05,1.5421869905644431e-06,1.5421869905644431e-06,528420665.3072423,17258494.186888654,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1899.2062500000009,62.02906543458074,250.0,43.04217381424828,1028.01,397,27,()
yj_m,,False,1789176923487,0.00015013260310197887,1.966229688714197e-06,1.9662296887141975e-06,558238133.3412243,7311032.836767235,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,24227,1514.1875,1515.88625,2006.3737500000009,26.276715066528013,250.0,47.82738761665105,1028.01,397,27,()
yj_m,,False,1789176923595,0.00038997164266431426,2.4131052462887692e-05,2.4131052462887692e-05,478174680.7292981,29588967.618950333,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,9408,588.0,589.69875,1718.6162500000003,106.3462425344097,250.0,52.645296980749606,1028.01,397,28,()
yj_m,,False,1789176923703,0.00030914280801802894,3.395147593804969e-05,3.395147593804969e-05,379064135.3146442,41630555.637452185,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2216,138.5,140.19875,1362.4012499999997,149.62513135562324,250.0,52.645296980749606,1028.01,397,28,()
yj_m,,False,1789176923809,0.00022209152704554262,3.5765951668763536e-05,3.5765951668763536e-05,272323762.600092,43855426.00827556,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1880,117.5,119.19875,978.7637499999997,157.6215781093677,250.0,52.645296980749606,1028.01,397,28,()
yj_m,,False,1789176923915,0.0001175057565167723,2.5132893656598645e-05,2.5132893656598645e-05,144082983.11738744,30817403.332047973,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2136,133.5,135.19875,517.8512499999996,110.76138550138985,250.0,52.645296980749606,1028.01,398,28,()
yj_m,,False,1789176924022,1.7695005720790702e-05,2.860233885177663e-06,2.860233885177663e-06,65795348.63807531,10635209.088437172,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,1850,115.625,117.32375,236.4762499999998,38.22419692665236,250.0,47.82738761665105,1028.01,398,28,()
yj_m,,False,1789176924129,4.803992312802938e-06,6.66570088968841e-07,6.665700889688409e-07,53761102.843969785,7459533.815294416,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,9389,586.8125,588.51125,193.22374999999994,26.81044511356535,250.0,43.04217381424828,1028.01,398,28,()
yj_m,,False,1789176924237,3.2021251904900894e-06,6.484452274264923e-07,6.484452274264923e-07,108493584.46670772,21970454.891259935,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,22223,1388.9375,1390.63625,389.93874999999986,78.9644084425857,250.0,38.231174960409206,1028.01,398,28,()
yj_m,,False,1789176924345,6.1807541531349715e-06,1.161744506591524e-06,1.161744506591524e-06,209414727.06083414,39361929.4239181,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,752.6612499999999,141.47142093789648,250.0,38.231174960409206,1028.01,398,28,()
yj_m,,False,1789176924451,9.326125077159433e-06,1.2865620114907311e-06,1.2865620114907311e-06,315985378.0267151,43590964.11341855,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1135.6887499999998,156.67107084011235,250.0,38.231174960409206,1028.01,398,28,()
yj_m,,False,1789176924558,1.3074493402026176e-05,1.0003689645769225e-06,1.0003689645769225e-06,442986632.27936965,33894244.69678154,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1592.1462500000002,121.81991658053087,250.0,38.231174960409206,1028.01,398,29,()
yj_m,,False,1789176924664,4.698094333091105e-05,1.6612773136004062e-06,1.6612773136004062e-06,525760068.22253895,18591224.692596402,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1889.6437500000009,66.81905619797021,250.0,43.04217381424828,1028.01,398,29,()
yj_m,,False,1789176924772,0.00015081391053597195,1.7445432532623173e-06,1.7445432532623175e-06,560771439.1144243,6486736.052745803,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,24746,1546.625,1548.32375,2015.4787500000011,23.31409511835062,250.0,47.82738761665105,1028.01,398,29,()
yj_m,,False,1789176924880,0.0003884972933159876,2.5469663624538036e-05,2.5469663624538032e-05,476366865.8735744,31230343.285318498,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,7754,484.625,486.32375,1712.1187500000012,112.24554044008833,250.0,52.645296980749606,1028.01,399,29,()
yj_m,,False,1789176924988,0.0003063682629381267,3.51131405582328e-05,3.51131405582328e-05,375662048.9509099,43054963.33303618,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1877,117.3125,119.01125,1350.17375,154.7446207617166,250.0,52.645296980749606,1028.01,399,29,()
yj_m,,False,1789176925094,0.00020190502394426912,3.5900019013623025e-05,3.5900019013623025e-05,247571514.95063555,44019816.448017344,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2162,135.125,136.82375,889.8012499999999,158.21241675572588,250.0,52.645296980749606,1028.01,399,29,()
yj_m,,False,1789176925200,0.00011436645321025426,2.5920080281214123e-05,2.5920080281214123e-05,140233638.211048,31782634.3173786,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1822,113.875,115.57375,504.01624999999984,114.23053960604187,250.0,52.645296980749606,1028.01,399,29,()
yj_m,,False,1789176925306,1.620387404688665e-05,2.4456956526306677e-06,2.4456956526306677e-06,60250872.9878346,9093831.370644473,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,2236,139.75,141.44875,216.54875,32.68430345268964,250.0,47.82738761665105,1028.01,399,29,()
yj_m,,False,1789176925414,4.891756331792295e-06,7.36884734847542e-07,7.36884734847542e-07,54743263.12726424,8246419.526674036,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,9275,579.6875,581.38625,196.75375,29.63860525037405,250.0,43.04217381424828,1028.01,399,29,()
yj_m,,False,1789176925522,2.969133991315397e-06,5.739645909206302e-07,5.739645909206302e-07,100599436.4106818,19446921.06694804,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,19551,1221.9375,1223.63625,361.5662499999996,69.89452998044626,250.0,38.231174960409206,1028.01,399,30,()
yj_m,,False,1789176925630,5.80267979204579e-06,1.1140250355078e-06,1.1140250355078e-06,196604908.52177578,37745110.54309969,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,706.6212499999997,135.6603830183576,250.0,38.231174960409206,1028.01,399,30,()
yj_m,,False,1789176925736,9.604774257386596e-06,1.2680836141668702e-06,1.2680836141668702e-06,325426498.08702344,42964883.79437929,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1169.6212499999997,154.42086426609427,250.0,38.231174960409206,1028.01,399,30,()
yj_m,,False,1789176925842,1.2722655956307983e-05,1.0377999358187839e-06,1.0377999358187837e-06,431065766.17802423,35162471.26461233,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,32767,2047.9375,2049.63625,1549.3012500000007,126.37807257664399,250.0,38.231174960409206,1028.01,399,30,()
yj_m,,False,1789176925948,4.603946911304152e-05,1.9406373800667243e-06,1.9406373800667243e-06,515224103.76711327,21717521.382074483,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,32767,2047.9375,2049.63625,1851.7762500000006,78.05533555233426,250.0,43.04217381424828,1028.01,400,30,()
yj_m,,False,1789176926056,0.00014902814426334763,2.4492776316403076e-06,2.4492776316403076e-06,554131423.4881291,9107150.244990844,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,22754,1422.125,1423.82375,1991.613750000001,32.73217305935403,250.0,47.82738761665105,1028.01,400,30,()
yj_m,,False,1789176926164,0.0003936521269166977,2.4003436503691523e-05,2.4003436503691523e-05,482687609.849705,29432487.726905674,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,8630,539.375,541.07375,1734.8362500000005,105.7838353302975,250.0,52.645296980749606,1028.01,400,30,()
yj_m,,False,1789176926272,0.0003134841683730675,3.401232962883796e-05,3.401232962883796e-05,384387416.22686255,41705173.099288836,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2185,136.5625,138.26125,1381.5337499999996,149.89331532188982,250.0,52.645296980749606,1028.01,400,30,()
yj_m,,False,1789176926378,0.00020917806472722344,3.563609816707767e-05,3.5636098167077666e-05,256489558.14618656,43696202.4906731,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,2040,127.5,129.19875,921.8537499999998,157.04930999112187,250.0,52.645296980749606,1028.01,400,30,()
yj_m,,False,1789176926485,0.00012207572894852334,2.6469904385281457e-05,2.646990438528146e-05,149686583.14728832,32456816.582590085,1226178081725.0566,0.0,1.0,1.0,5.438389414668898e-06,1819,113.6875,115.38625,537.9912499999997,116.65363025293084,250.0,52.645296980749606,1028.01,400,30,()
yj_m,,False,1789176926591,1.789741501337183e-05,2.9143000069940554e-06,2.9143000069940554e-06,66547967.212101206,10836243.176278044,3718300501071.284,0.0,1.0,1.0,1.6491540981661725e-05,2180,136.25,137.94875,239.18124999999978,38.94673716997998,250.0,47.82738761665105,1028.01,400,31,()
yj_m,,False,1789176926699,4.846941984985405e-06,6.868545444234086e-07,6.868545444234086e-07,54241749.271559335,7686535.572337333,11190921913154.004,0.0,1.0,1.0,4.963438197105989e-05,8977,561.0625,562.76125,194.9512499999999,27.62631622543078,250.0,43.04217381424828,1028.01,400,31,()
yj_m,,False,1789176926806,2.9396328587738507e-06,5.85021148209858e-07,5.85021148209858e-07,99599886.60395798,19821536.50538636,33881743533613.26,0.0,1.0,1.0,0.0001502735354105322,21015,1313.4375,1315.13625,357.9737499999999,71.24094208871398,250.0,38.231174960409206,1028.01,400,31,()
