channel,laser,autolevel,t_ms,tp,tp_err,tp_pd_err,pd_power_nw,pd_power_err_nw,delivered_power_nw,delivered_power_err_nw,laser_output_power_uw,laser_output_power_err_uw,pd_route_tx,laser_route_tx,atten_tx,pd_mv,pd_net_mv,pd_net_err_mv,laser_current_ma,atten_db,wavelength_nm,pd_raw,pd_ontime_s,laser_current_ontime_s,flags
yj_m,,True,1789508551836,0.003321541703668624,0.0010958107645590448,2.2796626081011453e-06,0.035450354536976085,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,648.3125,646.1890625,0.44349677799262954,250.0,14.99847110876026,1028.01,10373,1364,1363,()
yj_m,,True,1789508551886,0.0034031423954874198,0.0011227315568048946,2.2796626081011453e-06,0.03632126741825762,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,664.1875,662.0640625,0.44349677799262954,250.0,14.99847110876026,1028.01,10627,1364,1363,()
yj_m,,True,1789508551936,0.0034693224841278614,0.0011445649572047443,2.2796626081011453e-06,0.037027598337722185,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,677.0625,674.9390625,0.44349677799262954,250.0,14.99847110876026,1028.01,10833,1364,1363,()
yj_m,,True,1789508551986,0.003488919500667021,0.0011510301877416436,2.2796626081011453e-06,0.0372367545808646,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,680.875,678.7515625,0.44349677799262954,250.0,14.99847110876026,1028.01,10894,1364,1363,()
yj_m,,True,1789508552036,0.003607465387600626,0.0011901395360744591,2.2796626081011453e-06,0.03850197841233267,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,703.9375,701.8140625,0.44349677799262954,250.0,14.99847110876026,1028.01,11263,1364,1363,()
yj_m,,True,1789508552086,0.0036334876554641013,0.001198724515624695,2.2796626081011453e-06,0.03877971047289884,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,709.0,706.8765625,0.44349677799262954,250.0,14.99847110876026,1028.01,11344,1364,1363,()
yj_m,,True,1789508552136,0.0036479444709438093,0.0012034939488045518,2.2796626081011453e-06,0.03893400606210226,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,711.8125,709.6890625,0.44349677799262954,250.0,14.99847110876026,1028.01,11389,1364,1363,()
yj_m,,True,1789508552186,0.0036604737110262227,0.0012076274576153145,2.2796626081011453e-06,0.03906772890607856,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,714.25,712.1265625,0.44349677799262954,250.0,14.99847110876026,1028.01,11428,1365,1364,()
yj_m,,True,1789508552236,0.0036614374987248696,0.0012079454198336218,2.2796626081011453e-06,0.03907801527869212,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,714.4375,712.3140625,0.44349677799262954,250.0,14.99847110876026,1028.01,11431,1365,1364,()
yj_m,,True,1789508552286,0.0036296325046695117,0.0011974526667882903,2.2796626081011453e-06,0.03873856498244459,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,708.25,706.1265625,0.44349677799262954,250.0,14.99847110876026,1028.01,11332,1365,1364,()
yj_m,,True,1789508552336,0.003587547108495252,0.0011835683173127278,2.2796626081011453e-06,0.038289393378319075,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,700.0625,697.9390625,0.44349677799262954,250.0,14.99847110876026,1028.01,11201,1365,1364,()
yj_m,,True,1789508552386,0.00357180524275068,0.0011783749348386176,2.2796626081011453e-06,0.0381213826256309,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,697.0,694.8765625,0.44349677799262954,250.0,14.99847110876026,1028.01,11152,1365,1364,()
yj_m,,True,1789508552436,0.003535181310202087,0.0011662923718649537,2.2796626081011453e-06,0.03773050046631556,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,689.875,687.7515625,0.44349677799262954,250.0,14.99847110876026,1028.01,11038,1365,1364,()
yj_m,,True,1789508552486,0.0033308583180888807,0.0010988843981785217,2.2796626081011453e-06,0.035549789472240516,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,650.125,648.0015625,0.44349677799262954,250.0,14.99847110876026,1028.01,10402,1365,1364,()
yj_m,,True,1789508552536,0.003317044027741604,0.0010943269414457359,2.2796626081011453e-06,0.035402351464779463,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,647.4375,645.3140625,0.44349677799262954,250.0,14.99847110876026,1028.01,10359,1365,1364,()
yj_m,,True,1789508552586,0.0033147951897780936,0.001093585029892353,2.2796626081011453e-06,0.03537834992868115,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,647.0,644.8765625,0.44349677799262954,250.0,14.99847110876026,1028.01,10352,1365,1364,()
yj_m,,True,1789508552636,0.003354631747988845,0.0011067274634434367,2.2796626081011453e-06,0.03580351999670837,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,654.75,652.6265625,0.44349677799262954,250.0,14.99847110876026,1028.01,10476,1365,1364,()
yj_m,,True,1789508552686,0.0033925407308023014,0.0011192339734057604,2.2796626081011453e-06,0.03620811731950845,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,662.125,660.0015625,0.44349677799262954,250.0,14.99847110876026,1028.01,10594,1365,1364,()
yj_m,,True,1789508552737,0.0034545444060819375,0.0011396895375512933,2.2796626081011453e-06,0.03686987395764758,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,674.1875,672.0640625,0.44349677799262954,250.0,14.99847110876026,1028.01,10787,1365,1364,()
yj_m,,True,1789508552786,0.0034487616798900543,0.0011377817646660772,2.2796626081011453e-06,0.036808155721966204,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,673.0625,670.9390625,0.44349677799262954,250.0,14.99847110876026,1028.01,10769,1365,1364,()
yj_m,,True,1789508552836,0.0034673949087305673,0.0011439290328974258,2.2796626081011453e-06,0.037007025592495066,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,676.6875,674.5640625,0.44349677799262954,250.0,14.99847110876026,1028.01,10827,1365,1364,()
yj_m,,True,1789508552886,0.0034526168306846434,0.0011390536132547984,2.2796626081011453e-06,0.03684930121242046,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,673.8125,671.6890625,0.44349677799262954,250.0,14.99847110876026,1028.01,10781,1365,1364,()
yj_m,,True,1789508552936,0.0033594506864820808,0.0011083172739990185,2.2796626081011453e-06,0.03585495185977617,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,655.6875,653.5640625,0.44349677799262954,250.0,14.99847110876026,1028.01,10491,1365,1364,()
yj_m,,True,1789508552986,0.0033498128094956088,0.0011051376528975446,2.2796626081011453e-06,0.03575208813364056,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,653.8125,651.6890625,0.44349677799262954,250.0,14.99847110876026,1028.01,10461,1365,1364,()
yj_m,,True,1789508553036,0.0034577570317440957,0.0011407494113819384,2.2796626081011453e-06,0.036904161866359454,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,674.8125,672.6890625,0.44349677799262954,250.0,14.99847110876026,1028.01,10797,1365,1364,()
yj_m,,True,1789508553086,0.00354546171232099,0.001169683968441494,2.2796626081011453e-06,0.03784022177419355,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,691.875,689.7515625,0.44349677799262954,250.0,14.99847110876026,1028.01,11070,1365,1364,()
yj_m,,True,1789508553136,0.0036055378122033326,0.0011895036116723098,2.2796626081011453e-06,0.038481405667105555,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,703.5625,701.4390625,0.44349677799262954,250.0,14.99847110876026,1028.01,11257,1365,1364,()
yj_m,,True,1789508553186,0.003706414257995073,0.0012227836570155779,2.2796626081011453e-06,0.039558046000658334,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,723.1875,721.0640625,0.44349677799262954,250.0,14.99847110876026,1028.01,11571,1366,1365,()
yj_m,,True,1789508553236,0.0037536398552287854,0.0012383638067298794,2.2796626081011453e-06,0.04006207825872284,2.433052326051292e-05,10.672861490139162,3.521079138845817,43567.5,1377.7253195938588,0.98,7.744e-06,0.03163391105061622,732.375,730.2515625,0.44349677799262954,250.0,14.99847110876026,1028.01,11718,1366,1365,()
